customer_id,territory_id,segment,age_alicorp,has_credit_line,has_perfect_customer,has_marketing_impulse,target
2988,T1,S3,0,0,1,0,0
2989,T6,S3,8,1,1,1,0
2990,T1,S6,10,0,0,1,0
2991,T1,S3,7,1,0,0,1
2992,T2,S3,1,1,1,0,0
2993,T2,S3,,0,0,0,0
2994,T2,S3,6,0,0,0,0
2995,T1,S3,8,0,1,1,0
2996,T2,S3,7,1,0,1,0
2997,T4,S0,4,0,0,1,0
2998,T2,S3,0,1,0,1,0
2999,T1,S0,10,0,0,0,0
3000,T1,S3,5,0,0,1,1
3001,T1,S3,8,1,1,0,0
3002,T2,S3,2,0,1,1,0
3003,T2,S6,6,0,0,0,0
3004,T2,S3,7,0,0,0,0
3005,T1,S0,8,1,0,1,1
3006,T1,S6,6,0,0,0,0
3007,T2,S6,1,1,1,0,0
3008,T1,S6,0,0,1,0,0
3009,T2,S6,8,0,1,0,0
3010,T2,S3,10,0,0,0,0
3011,T1,S3,10,1,1,0,0
3012,T1,S0,8,1,0,0,1
3013,T1,S3,1,1,0,0,0
3014,T1,S3,5,0,0,0,0
3015,T1,S0,5,0,0,0,0
3016,T1,S6,3,0,1,1,1
3017,T1,S3,1,0,1,1,0
3018,T2,S6,2,1,0,1,0
3019,T2,S3,1,0,0,0,0
3020,T1,S6,5,1,0,0,0
3021,T1,S6,10,0,0,0,1
3022,T1,S6,7,0,0,0,0
3023,T2,S6,8,1,0,1,0
3024,T2,S3,2,1,1,1,0
3025,T2,S3,9,1,1,1,0
3026,T1,S6,8,0,1,0,1
3027,T1,S6,6,0,1,0,1
3028,T1,S0,0,0,0,0,0
3029,T1,S3,9,1,0,0,0
3030,T1,S3,6,1,0,0,0
3031,T1,S0,0,0,1,0,0
3032,T1,S3,4,0,1,1,0
3033,T1,S3,1,1,0,1,0
3034,T1,S0,5,1,1,0,0
3035,T1,S0,,0,0,0,0
3036,T1,S3,7,1,0,1,0
3037,T1,S0,2,1,1,0,0
3038,T1,S6,4,1,1,0,0
3039,T1,S0,5,1,1,1,0
3040,T1,S3,0,1,1,1,0
3041,T1,S3,2,1,0,0,0
3042,T1,S0,10,0,1,0,0
3043,T1,S3,9,1,0,1,0
3044,T1,S6,4,1,0,1,0
3045,T1,S3,5,0,1,1,0
3046,T2,S3,0,1,0,0,1
3047,T1,S0,4,0,0,0,0
3048,T1,S6,2,1,0,1,0
3049,T1,S0,10,0,0,0,0
3050,T1,S6,7,0,1,1,0
3051,T1,S0,4,0,0,1,1
3052,T1,S0,2,0,0,0,0
3053,T1,S3,2,0,0,0,0
3054,T2,S3,3,1,0,0,0
3055,T1,S0,10,0,0,1,0
3056,T2,S3,1,0,0,0,0
3057,T2,S6,3,0,0,0,0
3058,T1,S6,6,1,1,0,0
3059,T1,S6,4,0,0,1,0
3060,T1,S6,5,0,1,1,0
3061,T1,S3,5,0,0,0,0
3062,T1,S3,6,0,0,0,0
3063,T1,S6,9,1,1,1,0
3064,T1,S6,,1,1,0,0
3065,T1,S3,2,0,0,1,0
3066,T1,S3,10,0,1,0,0
3067,T1,S3,2,0,0,0,0
3068,T1,S0,3,1,0,0,0
3069,T1,S6,0,1,1,1,0
3070,T1,S6,0,1,0,1,0
3071,T1,S3,7,1,1,0,0
3072,T1,S6,0,1,0,1,0
3073,T1,S6,5,0,1,0,0
3074,T1,S3,4,1,0,0,0
3075,T2,S6,6,1,0,0,0
3076,T1,S3,0,1,0,0,0
3077,T1,S3,5,1,0,0,0
3078,T4,S6,1,1,0,0,0
3079,T6,S6,3,1,0,0,0
3080,T6,S0,9,1,1,0,0
3081,T6,S0,8,0,0,0,0
3082,T1,S3,4,0,0,0,0
3083,T6,S6,1,0,0,0,0
3084,T6,S6,6,1,1,0,0
3085,T2,S6,10,0,1,1,1
3086,T6,S6,9,1,0,0,0
3087,T1,S3,7,0,0,1,1
3088,T1,S6,5,1,0,1,0
3089,T1,S3,5,1,0,1,0
3090,T1,S6,2,1,1,0,0
3091,T1,S0,6,1,1,1,0
3092,T2,S3,2,0,0,1,0
3093,T1,S3,3,0,0,0,1
3094,T1,S3,0,1,1,0,1
3095,T1,S6,6,0,1,0,0
3096,T1,S3,3,0,1,0,1
3097,T1,S3,6,1,0,1,0
3098,T1,S3,0,0,0,0,1
3099,T1,S6,8,0,1,0,0
3100,T1,S3,8,0,0,0,0
3101,T1,S3,9,0,0,0,0
3102,T1,S6,3,1,0,0,1
3103,T1,S3,5,0,0,1,0
3104,T1,S6,1,1,0,0,0
3105,T1,S3,4,0,0,0,0
3106,T1,S0,,1,0,1,1
3107,T1,S3,4,0,0,0,0
3108,T2,S6,5,0,0,0,1
3109,T2,S0,2,0,0,1,1
3110,T1,S3,8,1,1,0,0
3111,T2,S6,6,0,0,1,0
3112,T2,S3,1,1,0,0,1
3113,T1,S3,10,0,0,1,0
3114,T2,S6,8,0,1,0,1
3115,T1,S6,1,1,0,0,0
3116,T1,S0,9,1,1,0,1
3117,T2,S0,10,0,1,0,0
3118,T1,S3,4,1,0,1,0
3119,T1,S3,7,0,0,1,0
3120,T2,S6,0,0,0,0,0
3121,T6,S0,8,0,1,0,0
3122,T6,S6,5,0,1,1,0
3123,T6,S6,9,1,0,1,0
3124,T4,S3,1,0,0,1,0
3125,T4,S3,7,0,0,0,1
3126,T2,S3,7,0,0,0,1
3127,T6,S3,0,1,1,1,0
3128,T6,S3,3,1,0,1,1
3129,T6,S3,7,1,1,0,0
3130,T6,S3,,0,0,0,1
3131,T4,S6,0,0,0,0,0
3132,T6,S3,0,0,0,0,0
3133,T6,S3,0,1,1,0,0
3134,T6,S3,0,1,0,1,0
3135,T4,S6,5,1,0,1,0
3136,T6,S6,9,0,1,0,0
3137,T6,S3,6,1,0,1,0
3138,T1,S0,10,0,0,0,1
3139,T6,S3,3,1,0,1,0
3140,T6,S3,9,1,1,0,0
3141,T6,S3,5,1,1,0,0
3142,T6,S3,0,0,1,1,1
3143,T4,S6,6,0,0,0,0
3144,T6,S3,8,1,0,0,0
3145,T4,S6,0,0,1,0,0
3146,T6,S6,0,1,1,1,0
3147,T2,S3,1,0,1,1,1
3148,T6,S3,3,1,1,0,1
3149,T6,S3,5,0,0,0,1
3150,T1,S6,4,0,0,0,1
3151,T6,S3,10,0,0,0,1
3152,T4,S0,8,1,0,0,0
3153,T1,S6,0,0,0,1,1
3154,T2,S3,0,1,0,0,0
3155,T6,S3,1,1,0,1,0
3156,T2,S3,2,0,1,1,0
3157,T6,S3,1,1,0,0,0
3158,T6,S3,6,1,0,0,0
3159,T1,S0,0,1,0,1,1
3160,T6,S3,4,0,1,0,0
3161,T6,S3,8,1,1,1,1
3162,T6,S3,5,0,0,1,0
3163,T4,S6,9,0,1,0,0
3164,T6,S3,5,0,0,0,1
3165,T1,S0,9,1,0,1,0
3166,T2,S3,0,1,0,0,0
3167,T6,S0,4,1,0,0,1
3168,T6,S0,,0,0,0,1
3169,T1,S3,9,0,0,1,0
3170,T1,S0,1,0,0,0,1
3171,T3,S6,7,0,0,0,0
3172,T6,S3,7,1,0,1,0
3173,T1,S0,10,0,0,1,1
3174,T6,S6,10,1,0,0,0
3175,T1,S0,8,0,0,0,0
3176,T1,S0,3,1,0,0,0
3177,T6,S0,0,0,0,1,0
3178,T1,S0,0,0,1,1,0
3179,T1,S0,0,1,0,1,0
3180,T6,S6,9,0,1,1,0
3181,T6,S6,8,1,1,0,0
3182,T1,S0,9,1,1,1,1
3183,T1,S6,5,1,1,1,1
3184,T1,S0,9,1,0,0,0
3185,T2,S6,8,0,0,1,0
3186,T1,S0,5,1,0,0,0
3187,T1,S6,4,0,0,0,0
3188,T6,S0,8,1,1,0,0
3189,T1,S0,10,1,1,1,0
3190,T6,S0,0,1,1,0,0
3191,T1,S0,2,1,0,1,0
3192,T5,S6,5,1,0,0,0
3193,T1,S6,0,1,0,1,0
3194,T1,S3,,1,0,1,1
3195,T3,S3,9,0,1,0,0
3196,T1,S0,2,0,0,0,0
3197,T2,S3,7,1,0,1,1
3198,T1,S0,0,0,0,1,1
3199,T1,S0,3,0,0,0,0
3200,T1,S6,9,1,0,1,0
3201,T6,S6,4,0,1,1,0
3202,T1,S3,7,0,0,0,0
3203,T1,S6,6,0,0,0,0
3204,T6,S0,8,1,0,0,0
3205,T1,S6,6,1,0,1,0
3206,T6,S3,2,0,1,1,0
3207,T5,S6,8,0,0,0,0
3208,T1,S0,2,1,1,0,0
3209,T6,S3,10,0,0,0,0
3210,T1,S6,0,1,0,1,0
3211,T1,S6,9,0,1,1,0
3212,T1,S6,7,1,0,1,0
3213,T1,S0,9,1,0,1,1
3214,T1,S0,5,0,1,0,0
3215,T1,S3,0,0,1,1,0
3216,T1,S3,10,0,0,0,0
3217,T1,S6,6,0,0,0,0
3218,T1,S6,7,1,0,0,1
3219,T5,S3,1,1,0,0,0
3220,T1,S6,5,1,0,0,0
3221,T1,S0,8,0,0,1,0
3222,T1,S0,4,1,1,0,0
3223,T5,S3,7,1,0,1,0
3224,T1,S6,2,1,0,0,1
3225,T6,S6,5,1,0,0,0
3226,T1,S0,5,0,1,1,1
3227,T6,S0,6,1,0,0,0
3228,T6,S0,0,0,0,0,1
3229,T6,S0,9,0,0,0,0
3230,T6,S6,7,0,0,0,0
3231,T1,S6,5,1,0,0,0
3232,T3,S6,2,1,0,0,0
3233,T6,S0,2,0,0,1,0
3234,T6,S6,0,0,1,0,0
3235,T6,S6,1,0,0,1,0
3236,T6,S6,3,0,0,1,0
3237,T6,S3,8,0,0,0,0
3238,T6,S3,10,0,0,0,0
3239,T6,S0,2,0,0,0,0
3240,T1,S0,5,1,0,0,0
3241,T6,S0,9,1,0,0,1
3242,T6,S6,8,0,0,0,0
3243,T6,S6,1,0,0,0,1
3244,T1,S6,7,1,1,0,0
3245,T6,S0,4,0,0,1,0
3246,T6,S6,9,1,0,0,0
3247,T6,S0,9,1,0,0,1
3248,T6,S0,7,0,0,0,0
3249,T6,S3,1,1,0,1,0
3250,T6,S6,5,0,0,0,0
3251,T6,S6,2,0,1,0,0
3252,T1,S6,2,0,0,1,0
3253,T6,S6,8,1,0,0,1
3254,T6,S6,9,1,1,0,0
3255,T6,S3,4,0,1,1,0
3256,T6,S0,7,1,0,1,0
3257,T6,S6,5,0,1,1,0
3258,T6,S0,4,0,0,0,0
3259,T6,S6,1,0,1,0,1
3260,T6,S0,8,0,0,1,0
3261,T6,S0,6,1,0,0,0
3262,T6,S6,0,1,0,1,1
3263,T6,S0,10,1,0,1,0
3264,T6,S6,2,1,0,0,0
3265,T1,S6,6,1,1,1,0
3266,T1,S0,10,0,1,0,0
3267,T1,S6,3,0,1,0,0
3268,T1,S3,3,0,0,0,0
3269,T1,S0,10,0,0,1,1
3270,T1,S0,8,0,1,1,1
3271,T6,S3,8,1,0,0,0
3272,T6,S3,4,0,0,0,0
3273,T1,S6,8,1,0,0,0
3274,T6,S3,6,1,1,0,1
3275,T1,S6,10,1,0,0,0
3276,T1,S3,9,1,1,0,0
3277,T6,S3,3,0,1,0,0
3278,T1,S6,7,1,0,0,0
3279,T6,S3,8,0,0,0,0
3280,T1,S3,4,0,0,0,0
3281,T4,S3,1,1,0,0,0
3282,T1,S3,5,0,0,1,0
3283,T1,S3,6,1,0,1,0
3284,T4,S3,8,0,0,0,0
3285,T1,S3,10,0,0,1,0
3286,T1,S3,4,1,0,1,0
3287,T1,S3,6,0,1,1,0
3288,T4,S3,8,1,1,1,0
3289,T1,S3,4,1,1,0,0
3290,T4,S3,8,0,0,0,0
3291,T1,S3,6,1,1,0,0
3292,T4,S3,10,1,1,0,0
3293,T1,S3,3,1,1,1,0
3294,T1,S3,2,0,1,1,0
3295,T1,S3,2,1,1,1,0
3296,T1,S3,7,0,1,1,0
3297,T1,S3,4,1,0,0,1
3298,T4,S3,7,0,1,1,0
3299,T1,S3,8,1,0,1,0
3300,T1,S3,4,0,1,0,0
3301,T1,S3,4,0,0,0,0
3302,T1,S3,9,0,0,1,0
3303,T2,S3,,0,0,0,0
3304,T6,S3,3,0,0,1,0
3305,T1,S0,3,0,0,1,0
3306,T1,S3,7,0,0,0,0
3307,T1,S0,,0,0,1,0
3308,T5,S3,2,0,0,0,0
3309,T6,S3,10,1,1,1,1
3310,T6,S3,6,1,0,0,0
3311,T6,S3,9,0,0,0,0
3312,T1,S3,5,1,0,0,0
3313,T6,S0,5,1,1,0,0
3314,T6,S0,4,0,1,0,0
3315,T6,S3,9,0,0,0,0
3316,T1,S3,6,1,1,1,0
3317,T6,S3,9,1,0,0,1
3318,T1,S3,0,1,0,0,0
3319,T4,S3,7,1,1,0,1
3320,T1,S6,9,0,1,0,0
3321,T6,S6,4,0,1,0,0
3322,T1,S6,8,0,0,1,0
3323,T6,S3,8,0,1,0,0
3324,T2,S3,9,0,1,1,0
3325,T6,S3,10,0,1,1,0
3326,T1,S3,6,1,0,0,0
3327,T1,S6,5,1,0,0,0
3328,T6,S6,7,1,1,0,0
3329,T2,S4,6,1,0,0,0
3330,T6,S0,4,0,0,0,0
3331,T3,S3,1,0,0,0,1
3332,T1,S0,4,0,1,0,0
3333,T1,S3,6,0,0,1,1
3334,T1,S6,7,0,1,0,0
3335,T1,S0,6,0,1,1,0
3336,T1,S0,4,1,1,0,0
3337,T1,S6,3,1,0,0,0
3338,T1,S6,6,0,0,0,0
3339,T1,S6,2,0,0,0,0
3340,T1,S3,4,0,1,1,1
3341,T1,S3,2,1,1,1,0
3342,T1,S3,3,1,0,0,0
3343,T1,S3,2,0,0,1,0
3344,T3,S3,0,1,0,1,0
3345,T1,S6,8,1,0,0,0
3346,T3,S6,3,0,0,1,0
3347,T1,S3,7,0,1,0,1
3348,T1,S0,4,1,1,0,0
3349,T1,S0,2,0,0,1,0
3350,T1,S0,7,1,0,0,0
3351,T1,S3,6,0,0,0,0
3352,T1,S3,5,0,1,0,1
3353,T1,S3,9,0,0,0,0
3354,T1,S0,4,0,1,1,0
3355,T1,S0,8,0,0,1,0
3356,T1,S6,5,0,0,0,0
3357,T1,S3,2,0,0,0,1
3358,T1,S6,1,1,1,1,0
3359,T1,S3,2,0,0,0,0
3360,T1,S3,1,1,0,0,0
3361,T1,S0,9,0,0,0,0
3362,T1,S6,4,0,0,1,1
3363,T1,S6,8,0,0,1,0
3364,T1,S0,7,0,0,0,0
3365,T1,S6,10,0,1,1,0
3366,T1,S0,3,1,0,0,0
3367,T1,S6,7,1,0,0,1
3368,T1,S0,8,0,0,0,0
3369,T1,S6,8,0,0,0,1
3370,T1,S6,4,1,0,1,0
3371,T1,S3,7,1,1,0,0
3372,T1,S6,6,1,0,0,1
3373,T1,S6,,1,1,0,0
3374,T1,S0,1,0,0,1,0
3375,T1,S6,6,1,0,1,0
3376,T1,S6,,1,0,1,0
3377,T1,S6,1,1,0,1,0
3378,T1,S6,8,0,1,0,0
3379,T1,S6,2,0,1,0,0
3380,T1,S6,7,0,1,0,0
3381,T3,S3,8,0,0,0,0
3382,T3,S6,7,0,0,0,0
3383,T1,S3,2,1,0,1,0
3384,T1,S6,9,0,0,1,0
3385,T1,S6,4,1,0,0,1
3386,T1,S6,3,0,0,0,0
3387,T1,S6,5,1,0,0,0
3388,T1,S0,1,0,0,0,1
3389,T1,S0,6,1,0,1,0
3390,T1,S0,10,0,1,0,1
3391,T1,S6,2,0,1,1,0
3392,T6,S3,10,1,0,0,0
3393,T1,S3,2,1,1,1,0
3394,T1,S6,10,0,0,0,0
3395,T6,S3,10,0,0,0,0
3396,T1,S3,4,1,1,0,0
3397,T6,S6,7,1,1,0,1
3398,T1,S3,0,1,0,0,0
3399,T6,S3,2,1,1,1,0
3400,T1,S6,0,0,1,0,1
3401,T1,S6,10,1,1,1,1
3402,T2,S3,6,0,0,1,1
3403,T6,S3,10,1,0,1,1
3404,T6,S3,5,0,0,0,0
3405,T2,S3,0,1,0,0,0
3406,T6,S3,9,0,0,0,0
3407,T6,S3,10,0,1,0,0
3408,T6,S3,1,0,0,1,1
3409,T6,S3,2,0,0,1,0
3410,T6,S3,1,0,0,0,1
3411,T6,S3,6,1,0,1,0
3412,T6,S3,4,1,1,1,0
3413,T6,S3,10,0,0,0,0
3414,T6,S3,7,1,1,1,0
3415,T6,S3,8,1,0,1,0
3416,T6,S3,5,1,1,1,0
3417,T6,S3,2,1,0,0,0
3418,T6,S6,7,0,0,1,1
3419,T6,S3,4,1,1,0,1
3420,T6,S3,0,1,1,0,0
3421,T6,S3,8,1,1,0,0
3422,T6,S3,6,1,0,0,0
3423,T6,S3,3,0,0,0,0
3424,T6,S3,9,0,0,0,0
3425,T6,S3,8,1,1,0,0
3426,T2,S3,1,0,0,0,0
3427,T6,S3,10,0,1,1,0
3428,T6,S3,7,0,1,0,0
3429,T6,S3,6,1,0,0,0
3430,T2,S3,7,1,1,0,0
3431,T6,S3,8,0,0,1,0
3432,T6,S3,3,0,0,0,0
3433,T6,S3,8,1,0,0,0
3434,T6,S3,0,1,0,0,0
3435,T6,S3,9,0,0,1,1
3436,T2,S3,1,0,1,0,1
3437,T6,S3,2,0,0,0,1
3438,T2,S3,2,0,1,0,0
3439,T6,S3,0,0,1,0,0
3440,T6,S3,7,1,0,0,0
3441,T6,S3,2,1,0,0,0
3442,T2,S3,7,0,0,1,0
3443,T6,S3,0,1,0,1,0
3444,T6,S3,10,1,1,1,0
3445,T6,S3,3,1,0,1,0
3446,T6,S3,1,0,0,0,0
3447,T6,S3,1,0,0,0,0
3448,T2,S3,3,1,0,0,0
3449,T2,S3,,0,0,0,0
3450,T6,S3,7,0,0,0,1
3451,T6,S3,3,0,0,1,0
3452,T6,S3,7,0,1,1,0
3453,T6,S3,10,0,1,0,0
3454,T6,S3,5,0,0,0,0
3455,T2,S4,4,0,0,0,0
3456,T6,S3,10,1,0,0,0
3457,T6,S3,9,1,1,0,0
3458,T2,S3,9,0,0,1,1
3459,T6,S3,0,0,0,0,0
3460,T6,S3,6,1,0,1,0
3461,T6,S3,1,1,0,1,0
3462,T6,S3,1,1,1,0,0
3463,T6,S3,2,0,0,0,0
3464,T6,S3,7,1,0,0,1
3465,T6,S3,2,1,0,0,0
3466,T2,S3,2,0,1,0,0
3467,T6,S6,3,0,0,1,0
3468,T6,S3,5,0,0,0,0
3469,T6,S3,6,1,1,1,1
3470,T6,S3,2,1,0,0,0
3471,T6,S3,8,1,1,0,0
3472,T6,S3,9,0,0,1,0
3473,T2,S3,7,1,0,1,0
3474,T6,S3,7,0,0,1,0
3475,T2,S6,2,0,0,0,0
3476,T6,S3,7,0,0,0,0
3477,T6,S3,1,1,0,0,0
3478,T6,S3,6,0,1,1,0
3479,T6,S3,10,1,1,0,0
3480,T2,S3,8,0,0,1,0
3481,T6,S3,5,1,0,0,0
3482,T6,S3,5,1,0,0,0
3483,T6,S3,7,1,1,1,0
3484,T2,S3,7,0,1,0,0
3485,T6,S3,7,1,0,1,0
3486,T6,S3,10,0,1,0,0
3487,T6,S3,0,1,1,0,0
3488,T2,S3,4,1,1,0,0
3489,T6,S3,0,1,1,0,0
3490,T2,S3,1,0,0,0,0
3491,T2,S3,6,1,0,1,0
3492,T6,S3,7,0,1,0,0
3493,T2,S3,5,0,0,0,0
3494,T6,S3,8,0,1,0,1
3495,T6,S3,1,0,1,1,0
3496,T2,S6,2,0,0,1,1
3497,T6,S3,10,0,0,0,0
3498,T6,S3,1,0,1,1,1
3499,T6,S3,3,1,0,1,0
3500,T2,S3,4,1,0,0,0
3501,T2,S3,7,1,1,1,0
3502,T6,S3,0,0,1,0,0
3503,T6,S3,10,1,0,1,0
3504,T2,S3,9,1,0,0,1
3505,T2,S6,3,0,0,1,0
3506,T2,S0,5,0,0,0,0
3507,T3,S3,1,1,0,0,0
3508,T3,S3,0,1,0,0,0
3509,T1,S3,2,0,1,0,0
3510,T1,S3,9,1,0,1,0
3511,T1,S3,6,1,0,0,0
3512,T1,S3,8,0,0,1,0
3513,T3,S3,9,1,0,0,0
3514,T1,S3,8,1,0,0,0
3515,T3,S3,8,1,0,1,1
3516,T3,S3,7,1,1,1,0
3517,T1,S6,8,0,0,0,0
3518,T1,S3,0,1,1,0,0
3519,T4,S6,3,1,1,1,0
3520,T5,S3,0,1,0,0,0
3521,T3,S3,0,0,0,0,0
3522,T3,S3,2,0,1,0,1
3523,T1,S3,10,1,0,1,1
3524,T1,S3,3,1,0,1,1
3525,T1,S3,5,1,0,0,0
3526,T1,S3,9,0,0,0,0
3527,T1,S3,3,1,0,0,0
3528,T1,S0,8,1,0,1,0
3529,T6,S6,7,0,1,1,0
3530,T1,S6,4,0,0,1,0
3531,T1,S3,2,1,0,0,0
3532,T6,S6,3,0,1,1,0
3533,T1,S6,2,0,0,0,1
3534,T1,S6,0,0,0,0,0
3535,T1,S6,4,0,0,0,0
3536,T1,S0,2,1,0,0,1
3537,T1,S3,0,1,0,0,0
3538,T1,S3,,0,0,0,0
3539,T1,S3,7,1,0,1,0
3540,T6,S6,7,1,0,1,1
3541,T1,S6,5,1,0,1,0
3542,T6,S3,5,1,0,0,0
3543,T1,S0,10,1,0,1,1
3544,T1,S0,1,0,0,1,1
3545,T1,S3,6,0,0,0,0
3546,T1,S3,9,0,1,0,0
3547,T3,S3,10,0,1,0,1
3548,T2,S3,3,1,1,1,0
3549,T6,S3,0,1,1,1,0
3550,T1,S3,9,0,1,0,0
3551,T2,S6,9,0,1,1,0
3552,T5,S3,9,0,0,1,0
3553,T1,S3,4,0,1,0,0
3554,T1,S3,9,1,0,1,0
3555,T1,S3,4,0,1,1,0
3556,T1,S3,,0,0,0,0
3557,T2,S3,9,1,0,0,1
3558,T1,S6,5,0,1,1,0
3559,T1,S3,10,1,0,1,0
3560,T1,S3,9,1,0,0,0
3561,T3,S3,3,0,1,0,0
3562,T1,S3,6,0,0,0,0
3563,T1,S3,3,0,0,0,0
3564,T3,S3,8,1,0,0,0
3565,T5,S3,10,1,1,0,0
3566,T2,S3,2,1,0,0,1
3567,T1,S3,8,0,0,1,0
3568,T2,S3,4,0,0,1,0
3569,T1,S3,6,0,0,1,0
3570,T5,S4,8,0,1,1,0
3571,T1,S3,7,0,0,1,0
3572,T2,S3,5,1,0,0,0
3573,T1,S3,7,1,1,1,0
3574,T1,S3,1,0,1,0,0
3575,T1,S3,4,0,0,0,0
3576,T1,S3,10,1,0,0,0
3577,T1,S3,6,0,0,1,0
3578,T1,S3,7,0,1,0,0
3579,T6,S3,9,1,1,0,0
3580,T2,S3,3,0,0,1,0
3581,T3,S3,5,0,1,0,0
3582,T6,S3,8,1,1,0,0
3583,T1,S5,0,0,0,0,0
3584,T1,S6,5,0,1,0,0
3585,T1,S6,3,1,0,0,0
3586,T1,S3,7,0,0,1,1
3587,T3,S3,3,1,0,0,0
3588,T1,S0,5,1,0,0,0
3589,T1,S6,0,0,1,0,0
3590,T3,S3,3,1,0,1,1
3591,T1,S3,3,1,0,0,0
3592,T1,S3,6,0,0,1,0
3593,T1,S3,2,0,0,0,0
3594,T1,S6,10,0,0,0,0
3595,T1,S3,6,0,0,1,0
3596,T1,S3,7,0,0,1,1
3597,T1,S0,9,0,0,0,0
3598,T3,S3,4,0,0,0,1
3599,T1,S3,5,1,0,1,0
3600,T1,S3,9,1,1,1,0
3601,T1,S3,3,1,0,0,0
3602,T1,S3,5,1,0,0,0
3603,T1,S6,3,0,0,0,0
3604,T6,S6,8,0,1,0,0
3605,T6,S0,9,1,0,1,1
3606,T5,S3,6,0,0,0,0
3607,T1,S6,10,0,0,1,0
3608,T6,S3,6,0,1,1,1
3609,T1,S3,4,1,0,0,0
3610,T3,S3,4,1,0,1,0
3611,T3,S3,3,1,0,0,0
3612,T3,S3,3,0,0,1,0
3613,T1,S0,5,1,0,1,0
3614,T6,S6,4,1,1,1,0
3615,T2,S3,3,0,0,0,0
3616,T1,S3,4,0,1,0,0
3617,T6,S3,9,0,0,0,0
3618,T1,S3,0,0,0,1,0
3619,T2,S3,9,0,1,1,0
3620,T1,S3,6,0,0,0,1
3621,T1,S3,0,1,0,0,0
3622,T5,S3,2,0,0,0,1
3623,T5,S3,0,1,0,0,1
3624,T5,S6,2,1,1,0,0
3625,T1,S6,1,1,1,0,0
3626,T3,S3,7,1,1,0,0
3627,T1,S3,6,1,0,0,0
3628,T2,S3,10,0,0,0,0
3629,T1,S3,2,1,1,0,0
3630,T3,S3,1,0,1,0,0
3631,T3,S3,1,0,0,1,0
3632,T1,S3,8,1,0,0,0
3633,T5,S3,2,0,1,0,1
3634,T2,S6,1,0,1,0,1
3635,T1,S3,10,0,1,0,0
3636,T1,S3,8,1,1,0,0
3637,T1,S3,10,1,0,0,0
3638,T5,S3,9,1,0,0,0
3639,T5,S3,6,1,0,0,0
3640,T1,S3,9,0,0,1,0
3641,T1,S3,9,1,1,0,0
3642,T1,S3,1,1,0,0,0
3643,T3,S3,6,1,0,1,1
3644,T1,S3,1,0,0,0,0
3645,T1,S6,10,1,0,0,1
3646,T3,S3,8,1,0,0,0
3647,T3,S3,3,1,1,0,0
3648,T1,S3,3,0,0,0,1
3649,T6,S3,5,1,0,1,0
3650,T6,S3,2,1,1,0,0
3651,T4,S0,3,0,1,0,0
3652,T6,S3,1,1,0,0,0
3653,T1,S3,2,1,0,0,1
3654,T1,S6,6,0,0,1,0
3655,T5,S3,3,1,0,1,0
3656,T1,S3,6,1,1,1,0
3657,T1,S3,0,1,0,1,0
3658,T6,S3,0,1,0,0,0
3659,T1,S3,6,0,0,0,1
3660,T1,S6,6,0,0,0,0
3661,T1,S3,9,0,0,0,1
3662,T1,S3,6,1,1,0,0
3663,T1,S3,6,0,1,1,1
3664,T5,S3,8,1,0,1,0
3665,T5,S3,2,0,0,0,0
3666,T6,S3,3,0,0,0,0
3667,T3,S3,5,0,1,0,0
3668,T1,S3,10,1,1,1,0
3669,T6,S3,9,0,0,1,0
3670,T2,S3,3,0,1,0,0
3671,T1,S3,10,1,1,0,0
3672,T3,S6,4,0,0,0,0
3673,T5,S3,10,1,1,0,0
3674,T5,S6,7,1,0,1,0
3675,T5,S3,4,1,0,0,0
3676,T3,S3,1,0,1,0,0
3677,T1,S3,1,1,0,0,0
3678,T1,S3,3,0,0,0,0
3679,T1,S3,6,1,0,0,0
3680,T1,S6,5,0,1,0,1
3681,T1,S3,7,1,0,0,0
3682,T3,S3,8,0,0,1,0
3683,T3,S3,5,1,0,0,0
3684,T1,S3,8,0,0,0,0
3685,T1,S3,1,0,1,0,0
3686,T3,S6,7,0,0,0,0
3687,T1,S0,9,1,0,0,0
3688,T2,S3,8,0,0,0,0
3689,T2,S6,3,0,0,0,0
3690,T3,S3,6,1,0,0,0
3691,T2,S3,6,0,0,0,1
3692,T2,S3,1,0,0,0,0
3693,T2,S3,6,1,0,0,1
3694,T1,S3,3,0,0,1,0
3695,T1,S3,7,0,0,0,0
3696,T5,S3,4,0,1,0,0
3697,T1,S0,9,0,0,0,0
3698,T1,S3,6,1,0,0,0
3699,T3,S3,3,0,0,0,0
3700,T1,S3,8,0,0,1,1
3701,T5,S3,4,1,0,0,0
3702,T3,S3,3,1,0,0,0
3703,T3,S3,1,1,0,0,0
3704,T1,S3,8,1,0,1,0
3705,T2,S6,9,0,1,1,0
3706,T1,S3,1,0,0,0,0
3707,T6,S6,1,0,1,0,0
3708,T6,S3,4,1,0,1,0
3709,T1,S3,4,0,0,0,0
3710,T1,S3,10,1,1,0,0
3711,T1,S3,4,0,0,0,0
3712,T3,S3,7,1,0,0,0
3713,T1,S3,3,1,0,0,1
3714,T3,S6,0,0,0,0,0
3715,T1,S6,0,1,1,0,0
3716,T3,S3,5,0,0,1,1
3717,T1,S3,5,1,1,1,0
3718,T1,S3,9,0,0,0,0
3719,T1,S3,6,0,0,0,0
3720,T1,S3,8,1,0,1,0
3721,T1,S3,2,1,1,1,1
3722,T2,S3,1,0,0,0,1
